Organism/Name,origin,order,family,subfamily,genus
Escherichia phage vB_EcoM-UFV13,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Escherichia phage vB_EcoM-VpaE1,RefSeq-88,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Escherichia phage vB_EcoM-ep3,RefSeq-88,Caudovirales,Myoviridae,,Cvm10virus
Escherichia phage vB_EcoM_112,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Escherichia phage vB_EcoM_ACG-C40,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Escherichia phage vB_EcoM_AYO145A,RefSeq-88,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Escherichia phage vB_EcoM_Alf5,RefSeq-88,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Escherichia phage vB_EcoM_ECO1230-10,RefSeq-88,Caudovirales,Myoviridae,,Cvm10virus
Escherichia phage vB_EcoM_JS09,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus
Escherichia phage vB_EcoM_PhAPEC2,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Rb69virus
Escherichia phage vB_EcoM_VR20,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Sp18virus
Escherichia phage vB_EcoM_VR25,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Sp18virus
Escherichia phage vB_EcoM_VR26,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Sp18virus
Escherichia phage vB_EcoM_VR7,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Sp18virus
Escherichia phage vB_EcoP_24B,RefSeq-88,Caudovirales,Podoviridae,Sepvirinae,Nona33virus
Escherichia phage vB_EcoP_G7C,RefSeq-88,Caudovirales,Podoviridae,,G7cvirus
Escherichia phage vB_EcoP_GA2A,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Escherichia phage vB_EcoP_PhAPEC5,RefSeq-88,Caudovirales,Podoviridae,,G7cvirus
Escherichia phage vB_EcoP_PhAPEC7,RefSeq-88,Caudovirales,Podoviridae,,G7cvirus
Escherichia phage vB_EcoP_SU10,RefSeq-88,Caudovirales,Podoviridae,,Phieco32virus
Escherichia phage vB_EcoS_AHP42,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,Rogue1virus
Escherichia phage vB_EcoS_AHS24,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,Rogue1virus
Escherichia phage vB_EcoS_AKS96,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,Rogue1virus
Escherichia phage vB_EcoS_FFH1,RefSeq-88,Caudovirales,Siphoviridae,,T5virus
Escherichia phage vB_Eco_ACG-M12,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,Rtpvirus
Escherichia phage wV7,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Escherichia phage wV8,RefSeq-88,Caudovirales,Myoviridae,Ounavirinae,Felixo1virus
Escherichia virus 186,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
Escherichia virus AKFV33,RefSeq-88,Caudovirales,Siphoviridae,,T5virus
Escherichia virus BZ13,RefSeq-88,,Leviviridae,,Levivirus
Escherichia virus CBA120,RefSeq-88,Caudovirales,Ackermannviridae,Cvivirinae,Cba120virus
Escherichia virus DT57C,RefSeq-88,Caudovirales,Siphoviridae,,T5virus
Escherichia virus EPS7,RefSeq-88,Caudovirales,Siphoviridae,,T5virus
Escherichia virus FI,RefSeq-88,,Leviviridae,,Allolevivirus
Escherichia virus HK022,RefSeq-88,Caudovirales,Siphoviridae,,Hk97virus
Escherichia virus HK97,RefSeq-88,Caudovirales,Siphoviridae,,Hk97virus
Escherichia virus I22,RefSeq-88,,Inoviridae,,Lineavirus
Escherichia virus JL1,RefSeq-88,Caudovirales,Siphoviridae,,Hk578virus
Escherichia virus K1-5,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
Escherichia virus K1E,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Sp6virus
Escherichia virus KP26,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,Rogue1virus
Escherichia virus Lambda,RefSeq-88,Caudovirales,Siphoviridae,,Lambdavirus
Escherichia virus M13,RefSeq-88,,Inoviridae,,Inovirus
Escherichia virus MS2,RefSeq-88,,Leviviridae,,Levivirus
Escherichia virus Mu,RefSeq-88,Caudovirales,Myoviridae,,Muvirus
Escherichia virus N15,RefSeq-88,Caudovirales,Siphoviridae,,N15virus
Escherichia virus N4,RefSeq-88,Caudovirales,Podoviridae,,N4virus
Escherichia virus P1,RefSeq-88,Caudovirales,Myoviridae,,P1virus
Escherichia virus P2,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
Escherichia virus Qbeta,RefSeq-88,,Leviviridae,,Allolevivirus
Escherichia virus RB14,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Escherichia virus RB16,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus
Escherichia virus RB32,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Escherichia virus RB43,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus
Escherichia virus Rtp,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,Rtpvirus
Escherichia virus SSL2009a,RefSeq-88,Caudovirales,Siphoviridae,,Hk578virus
Escherichia virus T1,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,T1virus
Escherichia virus T4,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,T4virus
Escherichia virus T5,RefSeq-88,Caudovirales,Siphoviridae,,T5virus
Escherichia virus TLS,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,Tlsvirus
Escherichia virus Wphi,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,P2virus
Escherichia virus phiEco32,RefSeq-88,Caudovirales,Podoviridae,,Phieco32virus
Flavobacterium phage 11b,RefSeq-88,Caudovirales,Siphoviridae,,
Flavobacterium phage 1H,RefSeq-88,Caudovirales,Podoviridae,,
Flavobacterium phage 2A,RefSeq-88,Caudovirales,Podoviridae,,
Flavobacterium phage 6H,RefSeq-88,Caudovirales,Podoviridae,,
Flavobacterium phage FCL-2,RefSeq-88,Caudovirales,Myoviridae,,
Flavobacterium phage Fpv1,RefSeq-88,,,,
Flavobacterium phage Fpv10,RefSeq-88,,,,
Flavobacterium phage Fpv11,RefSeq-88,,,,
Flavobacterium phage Fpv2,RefSeq-88,,,,
Flavobacterium phage Fpv20,RefSeq-88,,,,
Flavobacterium phage Fpv3,RefSeq-88,,,,
Flavobacterium phage Fpv5,RefSeq-88,,,,
Flavobacterium phage Fpv6,RefSeq-88,,,,
Flavobacterium phage Fpv7,RefSeq-88,,,,
Flavobacterium phage Fpv8,RefSeq-88,,,,
Geobacillus phage GBK2,RefSeq-88,Caudovirales,Siphoviridae,,
Geobacillus phage GBSV1,RefSeq-88,Caudovirales,Myoviridae,,Svunavirus
Geobacillus virus E2,RefSeq-88,Caudovirales,Siphoviridae,,
Geobacillus virus E3,RefSeq-88,Caudovirales,Siphoviridae,,
Gokushovirinae Bog1183_53,RefSeq-88,,Microviridae,Gokushovirinae,
Gokushovirinae Bog5712_52,RefSeq-88,,Microviridae,Gokushovirinae,
Gokushovirinae Bog8989_22,RefSeq-88,,Microviridae,Gokushovirinae,
Gokushovirinae Fen672_31,RefSeq-88,,Microviridae,Gokushovirinae,
Gokushovirinae Fen7875_21,RefSeq-88,,Microviridae,Gokushovirinae,
Gokushovirinae GAIR4,RefSeq-88,,Microviridae,Gokushovirinae,
Gokushovirinae GNX3R,RefSeq-88,,Microviridae,Gokushovirinae,
Gordonia phage Bachita,RefSeq-88,Caudovirales,Siphoviridae,,Smoothievirus
Gordonia phage Bantam,RefSeq-88,Caudovirales,Siphoviridae,,Smoothievirus
Gordonia phage BaxterFox,RefSeq-88,Caudovirales,Siphoviridae,Nymbaxtervirinae,Baxtervirus
Gordonia phage BetterKatz,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Blueberry,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Bowser,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage BritBrat,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage CaptainKirk2,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage CarolAnn,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage ClubL,RefSeq-88,Caudovirales,Siphoviridae,,Smoothievirus
Gordonia phage Cozz,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Cucurbita,RefSeq-88,Caudovirales,Siphoviridae,,Smoothievirus
Gordonia phage Demosthenes,RefSeq-88,Caudovirales,Siphoviridae,,Demosthenesvirus
Gordonia phage Emalyn,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Eyre,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage GAL1,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage GMA1,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage GMA3,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage GMA4,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage GMA5,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage GMA6,RefSeq-88,Caudovirales,Myoviridae,,
Gordonia phage GMA7,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage GRU1,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage GRU3,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage GTE2,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage GTE5,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage GTE6,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage GTE7,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage GTE8,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Ghobes,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Gmala1,RefSeq-88,Caudovirales,Siphoviridae,,Gordtnkvirus
Gordonia phage GordDuk1,RefSeq-88,Caudovirales,Siphoviridae,,Gordtnkvirus
Gordonia phage GordTnk2,RefSeq-88,Caudovirales,Siphoviridae,,Gordtnkvirus
Gordonia phage Gsput1,RefSeq-88,Caudovirales,Siphoviridae,,Vendettavirus
Gordonia phage Guacamole,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Hedwig,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Hotorobo,RefSeq-88,Caudovirales,Siphoviridae,,Woesvirus
Gordonia phage JSwag,RefSeq-88,Caudovirales,Siphoviridae,,Soupsvirus
Gordonia phage Jumbo,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage KatherineG,RefSeq-88,Caudovirales,Siphoviridae,,Soupsvirus
Gordonia phage Kita,RefSeq-88,Caudovirales,Siphoviridae,Nymbaxtervirinae,Nymphadoravirus
Gordonia phage Kvothe,RefSeq-88,Caudovirales,Siphoviridae,,Demosthenesvirus
Gordonia phage Lucky10,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage McGonagall,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Monty,RefSeq-88,Caudovirales,Siphoviridae,,Woesvirus
Gordonia phage Nyceirae,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Nymphadora,RefSeq-88,Caudovirales,Siphoviridae,Nymbaxtervirinae,Nymphadoravirus
Gordonia phage Obliviate,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage OneUp,RefSeq-88,Caudovirales,Siphoviridae,,Smoothievirus
Gordonia phage Orchid,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Phinally,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Remus,RefSeq-88,Caudovirales,Siphoviridae,,Soupsvirus
Gordonia phage Rosalind,RefSeq-88,Caudovirales,Siphoviridae,,Soupsvirus
Gordonia phage Schwabeltier,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Smoothie,RefSeq-88,Caudovirales,Siphoviridae,,Smoothievirus
Gordonia phage SoilAssassin,RefSeq-88,Caudovirales,Siphoviridae,,Attisvirus
Gordonia phage Soups,RefSeq-88,Caudovirales,Siphoviridae,,Soupsvirus
Gordonia phage Splinter,RefSeq-88,Caudovirales,Siphoviridae,,Vendettavirus
Gordonia phage Terapin,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Twister6,RefSeq-88,Caudovirales,Siphoviridae,,Wizardvirus
Gordonia phage UmaThurman,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Utz,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Vendetta,RefSeq-88,Caudovirales,Siphoviridae,,Vendettavirus
Gordonia phage Vivi2,RefSeq-88,Caudovirales,Siphoviridae,,
Gordonia phage Wizard,RefSeq-88,Caudovirales,Siphoviridae,,Wizardvirus
Gordonia phage Woes,RefSeq-88,Caudovirales,Siphoviridae,,Woesvirus
Gordonia phage Yeezy,RefSeq-88,Caudovirales,Siphoviridae,Nymbaxtervirinae,Baxtervirus
Gordonia phage Yvonnetastic,RefSeq-88,Caudovirales,Siphoviridae,,Smoothievirus
Gordonia phage Zirinka,RefSeq-88,Caudovirales,Siphoviridae,Nymbaxtervirinae,Nymphadoravirus
Guinea pig Chlamydia phage,RefSeq-88,,Microviridae,Gokushovirinae,Chlamydiamicrovirus
Haemophilus phage Aaphi23,RefSeq-88,Caudovirales,Myoviridae,,
Haemophilus phage SuMu,RefSeq-88,Caudovirales,Myoviridae,,Muvirus
Haemophilus virus HP1,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,Hp1virus
Haemophilus virus HP2,RefSeq-88,Caudovirales,Myoviridae,Peduovirinae,Hp1virus
Haloarcula californiae icosahedral virus 1,RefSeq-88,,Sphaerolipoviridae,,Alphasphaerolipovirus
Haloarcula hispanica icosahedral virus 2,RefSeq-88,,Sphaerolipoviridae,,Alphasphaerolipovirus
Haloarcula hispanica pleomorphic virus 1,RefSeq-88,,Pleolipoviridae,,Alphapleolipovirus
Haloarcula hispanica pleomorphic virus 2,RefSeq-88,,Pleolipoviridae,,Alphapleolipovirus
Haloarcula hispanica virus PH1,RefSeq-88,,Sphaerolipoviridae,,Alphasphaerolipovirus
Haloarcula hispanica virus SH1,RefSeq-88,,Sphaerolipoviridae,,Alphasphaerolipovirus
Halocynthia phage JM-2012,RefSeq-88,Caudovirales,Myoviridae,,
Halogeometricum pleomorphic virus 1,RefSeq-88,,Pleolipoviridae,,Betapleolipovirus
Halomonas virus HAP1,RefSeq-88,Caudovirales,Myoviridae,,Hapunavirus
Halorubrum phage CGphi46,RefSeq-88,,,,
Halorubrum phage HF2,RefSeq-88,,,,
Halorubrum pleomorphic virus 1,RefSeq-88,,Pleolipoviridae,,Alphapleolipovirus
Halorubrum pleomorphic virus 2,RefSeq-88,,Pleolipoviridae,,Alphapleolipovirus
Halorubrum pleomorphic virus 3,RefSeq-88,,Pleolipoviridae,,Betapleolipovirus
Halorubrum pleomorphic virus 6,RefSeq-88,,Pleolipoviridae,,Alphapleolipovirus
Halovirus HCTV-1,RefSeq-88,,,,
Halovirus HCTV-2,RefSeq-88,,,,
Halovirus HCTV-5,RefSeq-88,,,,
Halovirus HF1,RefSeq-88,,,,
Halovirus HGTV-1,RefSeq-88,,,,
Halovirus HHTV-1,RefSeq-88,,,,
Halovirus HHTV-2,RefSeq-88,,,,
Halovirus HRTV-4,RefSeq-88,,,,
Halovirus HRTV-5,RefSeq-88,,,,
Halovirus HRTV-7,RefSeq-88,,,,
Halovirus HRTV-8,RefSeq-88,,,,
Halovirus HSTV-1,RefSeq-88,,,,
Halovirus HSTV-2,RefSeq-88,,,,
Halovirus HVTV-1,RefSeq-88,,,,
Halovirus VNH-1,RefSeq-88,,,,
Hamiltonella virus APSE1,RefSeq-88,Caudovirales,Podoviridae,,
Helicobacter phage 1961P,RefSeq-88,Caudovirales,Podoviridae,,Una961virus
Helicobacter phage KHP30,RefSeq-88,Caudovirales,Podoviridae,,Una961virus
Helicobacter phage KHP40,RefSeq-88,Caudovirales,Podoviridae,,Una961virus
Helicobacter phage phiHP33,RefSeq-88,Caudovirales,Podoviridae,,Una961virus
His 1 virus,RefSeq-88,,,,Salterprovirus
His2 virus,RefSeq-88,,Pleolipoviridae,,Gammapleolipovirus
Hydrogenobaculum phage 1,RefSeq-88,,,,
Hyperthermophilic Archaeal Virus 1,RefSeq-88,,,,
Hyperthermophilic Archaeal Virus 2,RefSeq-88,,,,
Idiomarinaceae phage 1N2-2,RefSeq-88,Caudovirales,Siphoviridae,,
Idiomarinaceae phage Phi1M2-2,RefSeq-88,Caudovirales,Siphoviridae,,
Iodobacteriophage phiPLPE,RefSeq-88,Caudovirales,Myoviridae,,Msw3virus
Klebsiella phage 0507-KN2-1,RefSeq-88,Caudovirales,Ackermannviridae,,
Klebsiella phage 1513,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,Kp36virus
Klebsiella phage F19,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage JD001,RefSeq-88,Caudovirales,Myoviridae,,Msw3virus
Klebsiella phage JD18,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Jd18virus
Klebsiella phage K11,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Kp32virus
Klebsiella phage K5,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Kp32virus
Klebsiella phage K64-1,RefSeq-88,Caudovirales,Myoviridae,,
Klebsiella phage KLPN1,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,Kp36virus
Klebsiella phage KP15,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus
Klebsiella phage KP27,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus
Klebsiella phage KP32,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Kp32virus
Klebsiella phage KP34,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage KP36,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,Kp36virus
Klebsiella phage Kp2,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage KpV41,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage KpV475,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage KpV71,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage Matisse,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Kp15virus
Klebsiella phage NTUH-K2044-K1-1,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage PKO111,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Jd18virus
Klebsiella phage PKP126,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,Kp36virus
Klebsiella phage Sushi,RefSeq-88,Caudovirales,Siphoviridae,Tunavirinae,Kp36virus
Klebsiella phage phiKO2,RefSeq-88,Caudovirales,Siphoviridae,,
Klebsiella phage vB_Kp1,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Kp32virus
Klebsiella phage vB_KpnM_KB57,RefSeq-88,Caudovirales,Myoviridae,,
Klebsiella phage vB_KpnM_KpV477,RefSeq-88,Caudovirales,Myoviridae,Tevenvirinae,Jd18virus
Klebsiella phage vB_KpnP_KpV289,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Kp32virus
Klebsiella phage vB_KpnP_SU503,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Klebsiella phage vB_KpnP_SU552A,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,Kp34virus
Kluyvera phage Kvp1,RefSeq-88,Caudovirales,Podoviridae,Autographivirinae,T7virus
Lactobacillus phage A2,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage CL1,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage CL2,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage J-1,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage JCL1032,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage KC5a,RefSeq-88,Caudovirales,Myoviridae,,
Lactobacillus phage LBR48,RefSeq-88,Caudovirales,Myoviridae,,
Lactobacillus phage LF1,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage LL-H,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage Lc-Nu,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage Ld17,RefSeq-88,Caudovirales,Siphoviridae,,C5virus
Lactobacillus phage Ld25A,RefSeq-88,Caudovirales,Siphoviridae,,C5virus
Lactobacillus phage Ld3,RefSeq-88,Caudovirales,Siphoviridae,,C5virus
Lactobacillus phage Ldl1,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage LfeInf,RefSeq-88,Caudovirales,Myoviridae,,
Lactobacillus phage LfeSau,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage Lrm1,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage Lv-1,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage PL-1,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage PLE2,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage PLE3,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage Sha1,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage iA2,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage iLp1308,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage iLp84,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage phi jlb1,RefSeq-88,Caudovirales,Myoviridae,,
Lactobacillus phage phiAQ113,RefSeq-88,Caudovirales,Myoviridae,,
Lactobacillus phage phiAT3,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage phiJB,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage phiLdb,RefSeq-88,Caudovirales,Siphoviridae,,C5virus
Lactobacillus phage phiPYB5,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage phiadh,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus phage phig1e,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus prophage Lj771,RefSeq-88,Caudovirales,Myoviridae,,
Lactobacillus prophage Lj928,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus prophage Lj965,RefSeq-88,Caudovirales,Siphoviridae,,
Lactobacillus virus ATCC8014,RefSeq-88,Caudovirales,Siphoviridae,,Phijl1virus
Lactobacillus virus LLKu,RefSeq-88,Caudovirales,Siphoviridae,,C5virus
Lactobacillus virus LP65,RefSeq-88,Caudovirales,Myoviridae,Spounavirinae,
Lactobacillus virus Lb338-1,RefSeq-88,Caudovirales,Myoviridae,Spounavirinae,
Lactobacillus virus c5,RefSeq-88,Caudovirales,Siphoviridae,,C5virus
Lactobacillus virus phiJL1,RefSeq-88,Caudovirales,Siphoviridae,,Phijl1virus
Lactoccocus phage WP-2,RefSeq-88,Caudovirales,Podoviridae,Picovirinae,
Lactococcus phage 1358,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage 1706,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage 28201,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage 340,RefSeq-88,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus phage 50101,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage 63301,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage 949,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage 98201,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage BK5-T,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage BM13,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage D4410,RefSeq-88,Caudovirales,Siphoviridae,,C2virus
Lactococcus phage D4412,RefSeq-88,Caudovirales,Siphoviridae,,C2virus
Lactococcus phage GE1,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage M5938,RefSeq-88,Caudovirales,Siphoviridae,,C2virus
Lactococcus phage M6162,RefSeq-88,Caudovirales,Siphoviridae,,C2virus
Lactococcus phage M6165,RefSeq-88,Caudovirales,Siphoviridae,,C2virus
Lactococcus phage P078,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage P087,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage P092,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage P118,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage P162,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage P335 sensu lato,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage P680,RefSeq-88,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus phage PLgT-1,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage Q54,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage TP901-1,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage Tuc2009,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage WRP3,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage asccphi28,RefSeq-88,Caudovirales,Podoviridae,Picovirinae,
Lactococcus phage bIL285,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage bIL286,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage bIL309,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage bIL310,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage bIL311,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage bIL312,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage jm2,RefSeq-88,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus phage jm3,RefSeq-88,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus phage phi7,RefSeq-88,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus phage phiL47,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage phiLC3,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage r1t,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus phage ul36,RefSeq-88,Caudovirales,Siphoviridae,,
Lactococcus virus 712,RefSeq-88,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus ASCC191,RefSeq-88,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus Bibb29,RefSeq-88,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus CB13,RefSeq-88,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus CB14,RefSeq-88,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus KSY1,RefSeq-88,Caudovirales,Podoviridae,,
Lactococcus virus P008,RefSeq-88,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus Sl4,RefSeq-88,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus bIL170,RefSeq-88,Caudovirales,Siphoviridae,,Sk1virus
Lactococcus virus bIL67,RefSeq-88,Caudovirales,Siphoviridae,,C2virus
Lactococcus virus c2,RefSeq-88,Caudovirales,Siphoviridae,,C2virus
Lactococcus virus jj50,RefSeq-88,Caudovirales,Siphoviridae,,Sk1virus
