Organism/Name,origin,order,family,subfamily,genus
Mycobacterium phage Lolly9,RefSeq-201,Caudovirales,Siphoviridae,,Bronvirus
Mycobacterium phage Loser,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Luchador,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Lukilu,RefSeq-201,Caudovirales,Myoviridae,,Bixzunavirus
Mycobacterium phage MOOREtheMARYer,RefSeq-201,Caudovirales,Siphoviridae,,Liefievirus
Mycobacterium phage Makemake,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Malithi,RefSeq-201,Caudovirales,Siphoviridae,Pclasvirinae,Fishburnevirus
Mycobacterium phage Manad,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage MarQuardt,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Marvin,RefSeq-201,Caudovirales,Siphoviridae,,Marvinvirus
Mycobacterium phage MiaZeal,RefSeq-201,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium phage MichelleMyBell,RefSeq-201,Caudovirales,Siphoviridae,Nclasvirinae,Buttersvirus
Mycobacterium phage Milly,RefSeq-201,Caudovirales,Siphoviridae,,Timquatrovirus
Mycobacterium phage Mindy,RefSeq-201,Caudovirales,Siphoviridae,,Kostyavirus
Mycobacterium phage Minerva,RefSeq-201,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium phage MoMoMixon,RefSeq-201,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage MosMoris,RefSeq-201,Caudovirales,Siphoviridae,,Marvinvirus
Mycobacterium phage Muddy,RefSeq-201,Caudovirales,Siphoviridae,,Ff47virus
Mycobacterium phage Mufasa,RefSeq-201,Caudovirales,Siphoviridae,,Timquatrovirus
Mycobacterium phage Mulciber,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Murphy,RefSeq-201,Caudovirales,Siphoviridae,,Kostyavirus
Mycobacterium phage Murucutumbu,RefSeq-201,Caudovirales,Siphoviridae,,Timquatrovirus
Mycobacterium phage Myrna,RefSeq-201,Caudovirales,Myoviridae,,
Mycobacterium phage Nala,RefSeq-201,Caudovirales,Siphoviridae,,Kostyavirus
Mycobacterium phage Nappy,RefSeq-201,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage NelitzaMV,RefSeq-201,Caudovirales,Siphoviridae,,Kostyavirus
Mycobacterium phage Nerujay,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Newman,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Nhonho,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Nigel,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage Nyxis,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage OSmaximus,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Oaker,RefSeq-201,Caudovirales,Siphoviridae,,
Mycobacterium phage Obama12,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage OkiRoe,RefSeq-201,Caudovirales,Siphoviridae,,Timquatrovirus
Mycobacterium phage Oline,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Omnicron,RefSeq-201,Caudovirales,Siphoviridae,,Timquatrovirus
Mycobacterium phage Orion,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Ovechkin,RefSeq-201,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage PBI1,RefSeq-201,Caudovirales,Siphoviridae,,Pbi1virus
Mycobacterium phage PG1,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage PLot,RefSeq-201,Caudovirales,Siphoviridae,Dclasvirinae,Plotvirus
Mycobacterium phage Panchino,RefSeq-201,Caudovirales,Siphoviridae,Nclasvirinae,Redivirus
Mycobacterium phage Papez,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Papyrus,RefSeq-201,Caudovirales,Siphoviridae,,Send513virus
Mycobacterium phage Pari,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Patience,RefSeq-201,Caudovirales,Siphoviridae,,Patiencevirus
Mycobacterium phage PattyP,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage PegLeg,RefSeq-201,Caudovirales,Siphoviridae,Mclasvirinae,Bongovirus
Mycobacterium phage Pepe,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Phaedrus,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pipefishvirus
Mycobacterium phage Phantastic,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage PhatBacter,RefSeq-201,Caudovirales,Siphoviridae,,Kostyavirus
Mycobacterium phage Phatniss,RefSeq-201,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Phaux,RefSeq-201,Caudovirales,Siphoviridae,,Kostyavirus
Mycobacterium phage Phayonce,RefSeq-201,Caudovirales,Siphoviridae,Pclasvirinae,Phayoncevirus
Mycobacterium phage Phelemich,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Acadianvirus
Mycobacterium phage Phipps,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Phlei,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Phlyer,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pipefishvirus
Mycobacterium phage Phrann,RefSeq-201,Caudovirales,Siphoviridae,Nclasvirinae,Redivirus
Mycobacterium phage PhrostyMug,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Phrux,RefSeq-201,Caudovirales,Siphoviridae,,Kostyavirus
Mycobacterium phage Pinto,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Pioneer,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Pipefish,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pipefishvirus
Mycobacterium phage Pipsqueaks,RefSeq-201,Caudovirales,Siphoviridae,Nclasvirinae,Charlievirus
Mycobacterium phage Piro94,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Pleione,RefSeq-201,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage PopTart,RefSeq-201,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Pops,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Predator,RefSeq-201,Caudovirales,Siphoviridae,,Barnyardvirus
Mycobacterium phage Quico,RefSeq-201,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Quink,RefSeq-201,Caudovirales,Siphoviridae,,Kostyavirus
Mycobacterium phage Qyrzula,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Rosebushvirus
Mycobacterium phage RedRock,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Redi,RefSeq-201,Caudovirales,Siphoviridae,Nclasvirinae,Redivirus
Mycobacterium phage Redno2,RefSeq-201,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium phage Renaud18,RefSeq-201,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Reprobate,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Acadianvirus
Mycobacterium phage Rey,RefSeq-201,Caudovirales,Siphoviridae,Mclasvirinae,Reyvirus
Mycobacterium phage RhynO,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage RidgeCB,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Rizal,RefSeq-201,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Rockstar,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Rosebush,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Rosebushvirus
Mycobacterium phage Rufus,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage SWU1,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Saal,RefSeq-201,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage SarFire,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Sbash,RefSeq-201,Caudovirales,Siphoviridae,Chebruvirinae,Che9cvirus
Mycobacterium phage ScottMcG,RefSeq-201,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Seabiscuit,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Seagreen,RefSeq-201,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Sebata,RefSeq-201,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Send513,RefSeq-201,Caudovirales,Siphoviridae,,Send513virus
Mycobacterium phage Serenity,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Severus,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Shauna1,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage ShedlockHolmes,RefSeq-201,Caudovirales,Siphoviridae,,Timquatrovirus
Mycobacterium phage Sheen,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage ShiLan,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage ShiVal,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Shipwreck,RefSeq-201,Caudovirales,Siphoviridae,Pclasvirinae,Fishburnevirus
Mycobacterium phage SiSi,RefSeq-201,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage SirDuracell,RefSeq-201,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage SkiPole,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage SkinnyPete,RefSeq-201,Caudovirales,Siphoviridae,Nclasvirinae,Redivirus
Mycobacterium phage Smeadley,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Sneeze,RefSeq-201,Caudovirales,Siphoviridae,,Liefievirus
Mycobacterium phage Snenia,RefSeq-201,Caudovirales,Siphoviridae,,Bronvirus
Mycobacterium phage Solon,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Soto,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Sparkdehlily,RefSeq-201,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Sparky,RefSeq-201,Caudovirales,Siphoviridae,,
Mycobacterium phage Spartacus,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Spud,RefSeq-201,Caudovirales,Myoviridae,,Bxz1virus
Mycobacterium phage Squirty,RefSeq-201,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Stinger,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage Suffolk,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage SweetiePie,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Swirley,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Swish,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage Switzer,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage TChen,RefSeq-201,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage TM4,RefSeq-201,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium phage Taj,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Tasp14,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Theia,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage TheloniousMonk,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage ThetaBob,RefSeq-201,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Thibault,RefSeq-201,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium phage Tiffany,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Tiger,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Timshel,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Tonenili,RefSeq-201,Caudovirales,Myoviridae,,Bixzunavirus
Mycobacterium phage Tortellini,RefSeq-201,Caudovirales,Siphoviridae,,Tortellinivirus
Mycobacterium phage Toto,RefSeq-201,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium phage Trike,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Trixie,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Troll4,RefSeq-201,Caudovirales,Siphoviridae,Dclasvirinae,Plotvirus
Mycobacterium phage Trouble,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Turbido,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Turj99,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Tweety,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Twister,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage U2,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage UncleHowie,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage UnionJack,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Validus,RefSeq-201,Caudovirales,Siphoviridae,,Timquatrovirus
Mycobacterium phage Velveteen,RefSeq-201,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Vincenzo,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage Violet,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium phage Vista,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pg1virus
Mycobacterium phage VohminGhazi,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Vortex,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Pegunavirus
Mycobacterium phage WIVsmall,RefSeq-201,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Wanda,RefSeq-201,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium phage Wee,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium phage Wheeler,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Whirlwind,RefSeq-201,Caudovirales,Siphoviridae,,Bronvirus
Mycobacterium phage Wildcat,RefSeq-201,Caudovirales,Siphoviridae,,Wildcatvirus
Mycobacterium phage Wile,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage XFactor,RefSeq-201,Caudovirales,Siphoviridae,,Cheoctovirus
Mycobacterium phage Xeno,RefSeq-201,Caudovirales,Siphoviridae,Nclasvirinae,Charlievirus
Mycobacterium phage Zaka,RefSeq-201,Caudovirales,Siphoviridae,,Fromanvirus
Mycobacterium phage Zemanar,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Coopervirus
Mycobacterium phage ZoeJ,RefSeq-201,Caudovirales,Siphoviridae,,Timquatrovirus
Mycobacterium virus 244,RefSeq-201,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium virus Acadian,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Acadianvirus
Mycobacterium virus Alma,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Anaya,RefSeq-201,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium virus Angelica,RefSeq-201,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium virus Ardmore,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Arturo,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Astro,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Avani,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus BBPiebs31,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Babsiella,RefSeq-201,Caudovirales,Siphoviridae,Chebruvirinae,Brujitavirus
Mycobacterium virus Backyardigan,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Baka,RefSeq-201,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium virus Bask21,RefSeq-201,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium virus Benedict,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Bethlehem,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Billknuckles,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Boomer,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Bron,RefSeq-201,Caudovirales,Siphoviridae,,Bronvirus
Mycobacterium virus Brujita,RefSeq-201,Caudovirales,Siphoviridae,Chebruvirinae,Brujitavirus
Mycobacterium virus Bruns,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Bxb1,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Bxz2,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus CJW1,RefSeq-201,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium virus Che12,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Che8,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Che9c,RefSeq-201,Caudovirales,Siphoviridae,Chebruvirinae,Che9cvirus
Mycobacterium virus Che9d,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Corndog,RefSeq-201,Caudovirales,Siphoviridae,,Corndogvirus
Mycobacterium virus Courthouse,RefSeq-201,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium virus Crimd,RefSeq-201,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium virus Cuco,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus D29,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Deadp,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Dlane,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Doom,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Dorothy,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Dotproduct,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Drago,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Ericb,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Euphoria,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Eureka,RefSeq-201,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium virus Faith1,RefSeq-201,Caudovirales,Siphoviridae,,Bronvirus
Mycobacterium virus Fionnbarth,RefSeq-201,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium virus Firecracker,RefSeq-201,Caudovirales,Siphoviridae,,Corndogvirus
Mycobacterium virus Fruitloop,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus George,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Gladiator,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Goose,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Gumbie,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Halo,RefSeq-201,Caudovirales,Siphoviridae,,Liefievirus
Mycobacterium virus Hammer,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Heldan,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Ibhubesi,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus JC27,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus JHC117,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Jasper,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Jaws,RefSeq-201,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium virus Jeffabunny,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Joedirt,RefSeq-201,Caudovirales,Siphoviridae,,Bronvirus
Mycobacterium virus KBG,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Kostya,RefSeq-201,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium virus Kssjeb,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Kugel,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus L5,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus LHTSCC,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Larva,RefSeq-201,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium virus Lesedi,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Liefie,RefSeq-201,Caudovirales,Siphoviridae,,Liefievirus
Mycobacterium virus Littlee,RefSeq-201,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium virus Macncheese,RefSeq-201,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium virus Marcell,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Microwolf,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Mozy,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Mrgordo,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Museum,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Mutaforma13,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Nepal,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Omega,RefSeq-201,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium virus Optimus,RefSeq-201,Caudovirales,Siphoviridae,,Omegavirus
Mycobacterium virus PMC,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Pacc40,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Packman,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Peaches,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Perseus,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Pixie,RefSeq-201,Caudovirales,Siphoviridae,,Tm4virus
Mycobacterium virus Porky,RefSeq-201,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium virus Pukovnik,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Pumpkin,RefSeq-201,Caudovirales,Siphoviridae,,Cjw1virus
Mycobacterium virus Ramsey,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Rebeuca,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Rockyhorror,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Rumpelstiltskin,RefSeq-201,Caudovirales,Siphoviridae,,Bronvirus
Mycobacterium virus SG4,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus Saintus,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus TA17a,RefSeq-201,Caudovirales,Siphoviridae,Bclasvirinae,Rosebushvirus
Mycobacterium virus Wonder,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycobacterium virus Yoshi,RefSeq-201,Caudovirales,Siphoviridae,,Che8virus
Mycobacterium virus lockley,RefSeq-201,Caudovirales,Siphoviridae,,L5virus
Mycoplasma phage MAV1,RefSeq-201,,,,
Mycoplasma phage phiMFV1,RefSeq-201,,,,
Mycoplasma virus P1,RefSeq-201,Caudovirales,Podoviridae,Picovirinae,
Myoviridae sp.,RefSeq-201,Caudovirales,Myoviridae,,
Myxococcus phage Mx8,RefSeq-201,Caudovirales,Podoviridae,,Myxoctovirus
Nitrincola phage 1M3-16,RefSeq-201,Caudovirales,,,
Nocardia phage NBR1,RefSeq-201,Caudovirales,Siphoviridae,,
Nodularia phage vB_NspS-kac65v151,RefSeq-201,Caudovirales,Siphoviridae,,
Nodularia phage vB_NspS-kac68v161,RefSeq-201,Caudovirales,Siphoviridae,,
Nonlabens phage P12024L,RefSeq-201,Caudovirales,Siphoviridae,,P12024virus
Nonlabens phage P12024S,RefSeq-201,Caudovirales,Siphoviridae,,P12024virus
Oenococcus phage phi9805,RefSeq-201,Caudovirales,Siphoviridae,,
Oenococcus phage phiS11,RefSeq-201,Caudovirales,Siphoviridae,,
Oenococcus phage phiS13,RefSeq-201,Caudovirales,Siphoviridae,,
Paenibacillus phage BN12,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Diva,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Eltigre,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Fern,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage HB10c2,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Harrison,RefSeq-201,Caudovirales,Siphoviridae,,Harrisonvirus
Paenibacillus phage Jacopo,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Kawika,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Leyra,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Likha,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Lucielle,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage PBL1c,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage PG1,RefSeq-201,Caudovirales,Siphoviridae,,
Paenibacillus phage Pagassa,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Rani,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Shelly,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Sitara,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Tadhana,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
Paenibacillus phage Tripp,RefSeq-201,Caudovirales,Siphoviridae,,Trippvirus
Paenibacillus phage Vegas,RefSeq-201,Caudovirales,Siphoviridae,,Vegasvirus
Paenibacillus phage Willow,RefSeq-201,Caudovirales,Siphoviridae,,Sitaravirus
